Date,Symbol,Window_Days,Window_Type,Volatility,Volatility_Pct,VaR_95,VaR_95_Pct,VaR_99,VaR_99_Pct,Skewness,Kurtosis,Excess_Kurtosis,Max_Drawdown,Max_Drawdown_Pct,Year,Month,Quarter,Risk_Level
2024-03-13,AAPL,60,60-Day,0.18078072784892754,18.078072784892754,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,0.00763385130189894,1.928220812622151,-1.071779187377849,-0.14585011736524,-14.585011736524,2024,3,Q1,Low
2024-03-14,AAPL,60,60-Day,0.1818241217826954,18.18241217826954,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,0.05377385110274046,1.8252011376744917,-1.1747988623255083,-0.14351550367400825,-14.351550367400826,2024,3,Q1,Low
2024-03-15,AAPL,60,60-Day,0.18384563897722753,18.384563897722753,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,0.01746158839973326,1.6379721783468173,-1.3620278216531827,-0.14077572916480258,-14.077572916480257,2024,3,Q1,Low
2024-03-18,AAPL,60,60-Day,0.1833645725310717,18.33645725310717,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,-0.007689330132875443,1.6865122412495919,-1.3134877587504081,-0.14077572916480247,-14.077572916480246,2024,3,Q1,Low
2024-03-19,AAPL,60,60-Day,0.18355015225140855,18.355015225140857,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,-0.010049366104922564,1.6690867824447309,-1.3309132175552691,-0.13302769725156166,-13.302769725156166,2024,3,Q1,Low
2024-03-20,AAPL,60,60-Day,0.18537014266632712,18.537014266632713,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,-0.06845234294780095,1.5381782427400403,-1.4618217572599597,-0.1330276972515613,-13.30276972515613,2024,3,Q1,Low
2024-03-21,AAPL,60,60-Day,0.18835539717733268,18.83553971773327,-0.019658822257555306,-1.9658822257555306,-0.03145272656750213,-3.1452726567502127,-0.08723826200137116,1.3193176244711746,-1.6806823755288254,-0.13302769725156147,-13.302769725156146,2024,3,Q1,Low
2024-03-22,AAPL,60,60-Day,0.20489958644434714,20.489958644434715,-0.02553431006962137,-2.553431006962137,-0.037865699394051405,-3.7865699394051404,-0.4287869280360226,1.5900822730937176,-1.4099177269062824,-0.13302769725156122,-13.302769725156121,2024,3,Q1,Medium
2024-03-25,AAPL,60,60-Day,0.2054245976218369,20.54245976218369,-0.02553431006962137,-2.553431006962137,-0.037865699394051405,-3.7865699394051404,-0.4550162045806077,1.5632720828511837,-1.4367279171488163,-0.1330276972515612,-13.30276972515612,2024,3,Q1,Medium
2024-03-26,AAPL,60,60-Day,0.20579580526071828,20.57958052607183,-0.02553431006962137,-2.553431006962137,-0.037865699394051405,-3.7865699394051404,-0.41969190515921123,1.5092463907056461,-1.4907536092943539,-0.13302769725156127,-13.302769725156127,2024,3,Q1,Medium
2024-03-27,AAPL,60,60-Day,0.20583470552247446,20.583470552247444,-0.02553431006962137,-2.553431006962137,-0.037865699394051405,-3.7865699394051404,-0.38538849053896546,1.4861130436561303,-1.5138869563438697,-0.1330276972515614,-13.302769725156141,2024,3,Q1,Medium
2024-03-28,AAPL,60,60-Day,0.21115976594651922,21.115976594651922,-0.02553431006962137,-2.553431006962137,-0.037865699394051405,-3.7865699394051404,-0.36607731617654915,1.2564418523348206,-1.7435581476651794,-0.1330276972515613,-13.30276972515613,2024,3,Q1,Medium
2024-04-01,AAPL,60,60-Day,0.19975815873091604,19.975815873091605,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.19211230878027394,1.3617998994587208,-1.6382001005412792,-0.1330276972515615,-13.30276972515615,2024,4,Q2,Low
2024-04-02,AAPL,60,60-Day,0.19989766235989856,19.989766235989855,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.1888974764833863,1.349039953348235,-1.650960046651765,-0.13302769725156194,-13.302769725156194,2024,4,Q2,Low
2024-04-03,AAPL,60,60-Day,0.19884007467840945,19.884007467840945,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.2037420926047539,1.4396300739666894,-1.5603699260333106,-0.13384857847685971,-13.384857847685971,2024,4,Q2,Low
2024-04-04,AAPL,60,60-Day,0.19911659779949795,19.911659779949794,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.23715463999618597,1.4260059631667237,-1.5739940368332763,-0.13384857847685913,-13.384857847685913,2024,4,Q2,Low
2024-04-05,AAPL,60,60-Day,0.19221315253644985,19.221315253644985,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.29750547153287565,1.7091779885058034,-1.2908220114941966,-0.1339510703701454,-13.395107037014538,2024,4,Q2,Low
2024-04-08,AAPL,60,60-Day,0.19259515955371934,19.259515955371935,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.32247511925203665,1.6840354253415293,-1.3159645746584707,-0.1339510703701454,-13.395107037014538,2024,4,Q2,Low
2024-04-09,AAPL,60,60-Day,0.19232828621756304,19.232828621756305,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.276056578075267,1.687552326439128,-1.312447673560872,-0.1358492990737094,-13.58492990737094,2024,4,Q2,Low
2024-04-10,AAPL,60,60-Day,0.1931392089754906,19.31392089754906,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.310372226468495,1.6295199071141524,-1.3704800928858476,-0.1358492990737095,-13.584929907370949,2024,4,Q2,Low
2024-04-11,AAPL,60,60-Day,0.19404369422050066,19.404369422050067,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,-0.2605649734317753,1.526636824723401,-1.473363175276599,-0.13928640413499574,-13.928640413499574,2024,4,Q2,Low
2024-04-12,AAPL,60,60-Day,0.2134220924442762,21.34220924442762,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,0.25129078404858873,2.261034376713561,-0.7389656232864392,-0.13928640413499552,-13.928640413499553,2024,4,Q2,Medium
2024-04-15,AAPL,60,60-Day,0.21405627679336797,21.405627679336796,-0.019658822257555306,-1.9658822257555306,-0.033531810903044766,-3.3531810903044765,0.20254703737985386,2.18441065908312,-0.8155893409168802,-0.13928640413499588,-13.928640413499588,2024,4,Q2,Medium
2024-04-16,AAPL,60,60-Day,0.20713931754804427,20.713931754804427,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.07789243389633527,2.291302624848855,-0.7086973751511452,-0.13928640413499585,-13.928640413499584,2024,4,Q2,Medium
2024-04-17,AAPL,60,60-Day,0.20725566666188813,20.725566666188815,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.13286019093762816,2.303429812356525,-0.6965701876434749,-0.1392864041349957,-13.928640413499572,2024,4,Q2,Medium
2024-04-18,AAPL,60,60-Day,0.20552352401794552,20.55235240179455,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.19279870391292897,2.4814892963593027,-0.5185107036406973,-0.13928640413499577,-13.928640413499577,2024,4,Q2,Medium
2024-04-19,AAPL,60,60-Day,0.2047884640635726,20.47884640635726,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.23831731132830386,2.573286029100226,-0.4267139708997738,-0.14008666317503274,-14.008666317503273,2024,4,Q2,Medium
2024-04-22,AAPL,60,60-Day,0.2057487293671413,20.57487293671413,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.2624343843102465,2.4847395645599613,-0.5152604354400387,-0.14914479333380548,-14.914479333380548,2024,4,Q2,Medium
2024-04-23,AAPL,60,60-Day,0.20635009208948357,20.635009208948357,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.236811146348038,2.412253535623376,-0.5877464643766239,-0.14140654176832865,-14.140654176832864,2024,4,Q2,Medium
2024-04-24,AAPL,60,60-Day,0.20669476953494267,20.669476953494268,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.18222241173771314,2.3601816818712194,-0.6398183181287806,-0.13831657173281953,-13.831657173281952,2024,4,Q2,Medium
2024-04-25,AAPL,60,60-Day,0.2089331695572573,20.89331695572573,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.1382051936950159,2.143786958866093,-0.8562130411339068,-0.12776219473258552,-12.776219473258552,2024,4,Q2,Medium
2024-04-26,AAPL,60,60-Day,0.2062935098037057,20.62935098037057,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.09039684815880593,2.3452411659515735,-0.6547588340484265,-0.1277621947325853,-12.776219473258529,2024,4,Q2,Medium
2024-04-29,AAPL,60,60-Day,0.20299083034672968,20.299083034672968,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.0776307312170674,2.632558545231723,-0.36744145476827716,-0.12776219473258538,-12.776219473258537,2024,4,Q2,Medium
2024-04-30,AAPL,60,60-Day,0.20783123730499228,20.783123730499227,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.14178327263338722,2.369508630464669,-0.6304913695353309,-0.12776219473258513,-12.776219473258513,2024,4,Q2,Medium
2024-05-01,AAPL,60,60-Day,0.21061545897231854,21.061545897231852,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.1491740794196077,2.1435860873790236,-0.8564139126209764,-0.12776219473258532,-12.776219473258532,2024,5,Q2,Medium
2024-05-02,AAPL,60,60-Day,0.20952426072005742,20.952426072005743,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.20233009950979364,2.260222179940367,-0.7397778200596332,-0.12776219473258535,-12.776219473258536,2024,5,Q2,Medium
2024-05-03,AAPL,60,60-Day,0.2140721603690096,21.407216036900962,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.22509673823583276,1.9674098607809616,-1.0325901392190384,-0.12776219473258552,-12.776219473258552,2024,5,Q2,Medium
2024-05-06,AAPL,60,60-Day,0.24811151236516726,24.811151236516725,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,1.0010277106017285,3.796643928273617,0.7966439282736171,-0.1262906760134951,-12.629067601349512,2024,5,Q2,Medium
2024-05-07,AAPL,60,60-Day,0.2485153559685076,24.85153559685076,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,1.0049154972749479,3.76834941601783,0.7683494160178301,-0.1262906760134954,-12.629067601349538,2024,5,Q2,Medium
2024-05-08,AAPL,60,60-Day,0.2484928911522346,24.84928911522346,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,1.0060901587085493,3.772183712021484,0.7721837120214841,-0.11835414707299341,-11.835414707299341,2024,5,Q2,Medium
2024-05-09,AAPL,60,60-Day,0.2478945395833904,24.78945395833904,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.9803277177788383,3.7881122841078114,0.7881122841078114,-0.10830086810822799,-10.830086810822799,2024,5,Q2,Medium
2024-05-10,AAPL,60,60-Day,0.24770044830540777,24.770044830540776,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.9232213202034036,3.715537708368528,0.7155377083685281,-0.10506044025522647,-10.506044025522646,2024,5,Q2,Medium
2024-05-13,AAPL,60,60-Day,0.24791230172495662,24.791230172495663,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.926726833079122,3.7014070207628325,0.7014070207628325,-0.10506044025522611,-10.50604402552261,2024,5,Q2,Medium
2024-05-14,AAPL,60,60-Day,0.2504928031471775,25.04928031471775,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.8597323664809953,3.3746707660175317,0.3746707660175317,-0.10506044025522576,-10.506044025522577,2024,5,Q2,Medium
2024-05-15,AAPL,60,60-Day,0.2500910744305416,25.009107443054162,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.8198594349242219,3.3594725009426702,0.35947250094267025,-0.10506044025522633,-10.506044025522634,2024,5,Q2,Medium
2024-05-16,AAPL,60,60-Day,0.2510127731619049,25.10127731619049,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.7648433641191758,3.211240555840026,0.2112405558400261,-0.10506044025522603,-10.506044025522602,2024,5,Q2,Medium
2024-05-17,AAPL,60,60-Day,0.25091834866218626,25.091834866218626,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.7771749042654184,3.23317092373309,0.2331709237330899,-0.10506044025522612,-10.506044025522613,2024,5,Q2,Medium
2024-05-20,AAPL,60,60-Day,0.24997775314832696,24.997775314832698,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.8173064947096552,3.366450920509473,0.36645092050947303,-0.09653390923534881,-9.65339092353488,2024,5,Q2,Medium
2024-05-21,AAPL,60,60-Day,0.2492281711412342,24.92281711412342,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.7776043562481084,3.3824002151462627,0.38240021514626266,-0.09653390923534895,-9.653390923534895,2024,5,Q2,Medium
2024-05-22,AAPL,60,60-Day,0.24890435927368576,24.890435927368575,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.7370505549449746,3.365859728286408,0.365859728286408,-0.09653390923534888,-9.653390923534888,2024,5,Q2,Medium
2024-05-23,AAPL,60,60-Day,0.24909863341348412,24.909863341348412,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.7824218103854771,3.4004020536964057,0.4004020536964057,-0.09050808194552536,-9.050808194552536,2024,5,Q2,Medium
2024-05-24,AAPL,60,60-Day,0.2526865122637244,25.26865122637244,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.752396868841738,3.1496682046844513,0.1496682046844513,-0.08713687936255307,-8.713687936255306,2024,5,Q2,Medium
2024-05-28,AAPL,60,60-Day,0.2546119901108226,25.461199011082257,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.6876228410602299,2.9142489715481887,-0.08575102845181126,-0.08159851856021169,-8.159851856021168,2024,5,Q2,Medium
2024-05-29,AAPL,60,60-Day,0.2542016244753044,25.42016244753044,-0.022039360307432376,-2.2039360307432374,-0.033531810903044766,-3.3531810903044765,0.672775739783877,2.9343706991317684,-0.0656293008682316,-0.07650971358520503,-7.650971358520503,2024,5,Q2,Medium
2024-05-30,AAPL,60,60-Day,0.24814735088588474,24.814735088588474,-0.02109840633307224,-2.109840633307224,-0.033531810903044766,-3.3531810903044765,0.7190467396127478,3.3030892108094823,0.30308921080948226,-0.07650971358520506,-7.650971358520506,2024,5,Q2,Medium
2024-05-31,AAPL,60,60-Day,0.2402480015747534,24.02480015747534,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.8135415674161491,3.7689169033412973,0.7689169033412973,-0.076509713585205,-7.650971358520501,2024,5,Q2,Medium
2024-06-03,AAPL,60,60-Day,0.23974157976852403,23.974157976852403,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7840895135068411,3.784886563346754,0.7848865633467539,-0.0765097135852051,-7.65097135852051,2024,6,Q2,Medium
2024-06-04,AAPL,60,60-Day,0.24008214579537246,24.008214579537245,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7485266966157835,3.710396081366501,0.7103960813665009,-0.0765097135852055,-7.65097135852055,2024,6,Q2,Medium
2024-06-05,AAPL,60,60-Day,0.23953523926305922,23.953523926305923,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7806798942112594,3.803107641986125,0.8031076419861249,-0.07650971358520452,-7.650971358520452,2024,6,Q2,Medium
2024-06-06,AAPL,60,60-Day,0.238993648147269,23.8993648147269,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7961899967042829,3.8787510052531755,0.8787510052531755,-0.07650971358520478,-7.650971358520478,2024,6,Q2,Medium
2024-06-07,AAPL,60,60-Day,0.2397522536148915,23.97522536148915,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.8183492264808183,3.8302152700885554,0.8302152700885554,-0.07650971358520497,-7.650971358520497,2024,6,Q2,Medium
2024-06-10,AAPL,60,60-Day,0.238818607263735,23.8818607263735,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7640546666680558,3.835753225600483,0.8357532256004832,-0.07650971358520522,-7.650971358520523,2024,6,Q2,Medium
2024-06-11,AAPL,60,60-Day,0.24220065033780103,24.220065033780102,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,0.7816120148104021,3.6298215364636035,0.6298215364636035,-0.0765097135852048,-7.650971358520479,2024,6,Q2,Medium
2024-06-12,AAPL,60,60-Day,0.28200033181901535,28.200033181901535,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,1.3813783012651843,4.7887524683613325,1.7887524683613325,-0.07650971358520493,-7.6509713585204935,2024,6,Q2,Medium
2024-06-13,AAPL,60,60-Day,0.2866939763078257,28.669397630782573,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,1.2994805292305847,4.237083779918692,1.2370837799186916,-0.07650971358520497,-7.650971358520497,2024,6,Q2,Medium
2024-06-14,AAPL,60,60-Day,0.2859675485918534,28.596754859185342,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,1.3296740425295814,4.352994774863323,1.3529947748633226,-0.07650971358520472,-7.650971358520472,2024,6,Q2,Medium
2024-06-17,AAPL,60,60-Day,0.2859651385576228,28.59651385576228,-0.019261961775422182,-1.9261961775422183,-0.029651042317005803,-2.9651042317005802,1.3864211600515792,4.476283745889949,1.4762837458899494,-0.06542048427539099,-6.542048427539099,2024,6,Q2,Medium
2024-06-18,AAPL,60,60-Day,0.27285383447027317,27.285383447027318,-0.019148669367986322,-1.9148669367986322,-0.021388324237704356,-2.1388324237704355,1.7222055174620725,4.813070572083657,1.8130705720836566,-0.06542048427539103,-6.542048427539103,2024,6,Q2,Medium
2024-06-20,AAPL,60,60-Day,0.27457851839979547,27.457851839979547,-0.019148669367986322,-1.9148669367986322,-0.021388324237704356,-2.1388324237704355,1.7270944935366217,4.73990107164607,1.73990107164607,-0.06542048427539082,-6.542048427539083,2024,6,Q2,Medium
2024-06-21,AAPL,60,60-Day,0.27837640230297594,27.837640230297595,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.649317237578553,4.482531413076533,1.4825314130765328,-0.0654204842753908,-6.542048427539079,2024,6,Q2,Medium
2024-06-24,AAPL,60,60-Day,0.27907676467549564,27.907676467549564,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.6425965855677565,4.436614785786119,1.4366147857861193,-0.06542048427539099,-6.542048427539099,2024,6,Q2,Medium
2024-06-25,AAPL,60,60-Day,0.2766320451503659,27.66320451503659,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.7218727739868716,4.814253459755056,1.8142534597550561,-0.06542048427539095,-6.542048427539095,2024,6,Q2,Medium
2024-06-26,AAPL,60,60-Day,0.2751439722152273,27.514397221522728,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.713939984784824,4.873229525343104,1.8732295253431044,-0.06542048427539088,-6.542048427539088,2024,6,Q2,Medium
2024-06-27,AAPL,60,60-Day,0.27605028252784164,27.605028252784162,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.6331620451068485,4.583820625668787,1.5838206256687872,-0.06542048427539085,-6.542048427539085,2024,6,Q2,Medium
2024-06-28,AAPL,60,60-Day,0.2751056829232877,27.51056829232877,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.6216771109339714,4.613640945031756,1.6136409450317561,-0.06542048427539084,-6.5420484275390836,2024,6,Q2,Medium
2024-07-01,AAPL,60,60-Day,0.27825351383082764,27.825351383082765,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.6017995832890284,4.436783023043988,1.4367830230439882,-0.06542048427539074,-6.542048427539074,2024,7,Q3,Medium
2024-07-02,AAPL,60,60-Day,0.2824182884908712,28.24182884908712,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.4856911401566402,3.865213548481656,0.8652135484816559,-0.06542048427539092,-6.5420484275390915,2024,7,Q3,Medium
2024-07-03,AAPL,60,60-Day,0.28346797801970286,28.346797801970286,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.4404225917903504,3.697087981327647,0.6970879813276469,-0.06542048427539093,-6.542048427539093,2024,7,Q3,Medium
2024-07-05,AAPL,60,60-Day,0.2825124848668678,28.25124848668678,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.4232154879209014,3.7152769974418294,0.7152769974418294,-0.06542048427539077,-6.5420484275390764,2024,7,Q3,Medium
2024-07-08,AAPL,60,60-Day,0.2845827840961768,28.458278409617684,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.3654524505484105,3.4527996687716596,0.45279966877165956,-0.06542048427539095,-6.542048427539095,2024,7,Q3,Medium
2024-07-09,AAPL,60,60-Day,0.2826019328431569,28.260193284315687,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.356055735715976,3.5295857848753953,0.5295857848753953,-0.06542048427539086,-6.542048427539086,2024,7,Q3,Medium
2024-07-10,AAPL,60,60-Day,0.2712934366604353,27.129343666043532,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.4598719444907773,4.489401341956825,1.4894013419568246,-0.06542048427539102,-6.542048427539101,2024,7,Q3,Medium
2024-07-11,AAPL,60,60-Day,0.2727318924847605,27.273189248476047,-0.019261961775422182,-1.9261961775422183,-0.02165664649602621,-2.165664649602621,1.415881364884394,4.277475360672964,1.2774753606729643,-0.044530610356046905,-4.453061035604691,2024,7,Q3,Medium
2024-07-12,AAPL,60,60-Day,0.2733122003312065,27.33122003312065,-0.019261961775422182,-1.9261961775422183,-0.02221314995679622,-2.221314995679622,1.4005003150799318,4.246094873823305,1.2460948738233046,-0.04236856710062962,-4.236856710062962,2024,7,Q3,Medium
2024-07-15,AAPL,60,60-Day,0.26920184324620494,26.920184324620493,-0.019243205061776146,-1.9243205061776145,-0.02221314995679622,-2.221314995679622,1.4187192971691553,4.436347414494204,1.436347414494204,-0.04236856710062963,-4.2368567100629635,2024,7,Q3,Medium
2024-07-16,AAPL,60,60-Day,0.2687188588001364,26.87188588001364,-0.019243205061776146,-1.9243205061776145,-0.02221314995679622,-2.221314995679622,1.3645251550735218,4.340363584874437,1.3403635848744369,-0.042368567100629514,-4.236856710062951,2024,7,Q3,Medium
2024-07-17,AAPL,60,60-Day,0.2677924933531397,26.77924933531397,-0.019243205061776146,-1.9243205061776145,-0.02221314995679622,-2.221314995679622,1.3609674921460717,4.397184308588708,1.3971843085887077,-0.04236856710062963,-4.2368567100629635,2024,7,Q3,Medium
2024-07-18,AAPL,60,60-Day,0.27285666739611875,27.285666739611873,-0.021080879131862944,-2.1080879131862944,-0.024071601764693182,-2.407160176469318,1.2419702028697075,4.097503603082346,1.0975036030823464,-0.042368567100629556,-4.2368567100629555,2024,7,Q3,Medium
2024-07-19,AAPL,60,60-Day,0.2780787495416971,27.80787495416971,-0.021080879131862944,-2.1080879131862944,-0.024071601764693182,-2.407160176469318,1.1905299299601246,3.7813610867290746,0.7813610867290746,-0.04531134141363833,-4.531134141363833,2024,7,Q3,Medium
2024-07-22,AAPL,60,60-Day,0.2782280664085,27.82280664085,-0.021080879131862944,-2.1080879131862944,-0.024071601764693182,-2.407160176469318,1.205438423600401,3.794881672164904,0.7948816721649039,-0.045311341413638344,-4.531134141363834,2024,7,Q3,Medium
2024-07-23,AAPL,60,60-Day,0.27810118155365526,27.810118155365526,-0.021080879131862944,-2.1080879131862944,-0.024071601764693182,-2.407160176469318,1.2468070037024572,3.8785103540096677,0.8785103540096677,-0.046248259414195754,-4.624825941419576,2024,7,Q3,Medium
2024-07-24,AAPL,60,60-Day,0.27810083646868083,27.810083646868083,-0.021080879131862944,-2.1080879131862944,-0.024071601764693182,-2.407160176469318,1.2481672000008226,3.8808779488734975,0.8808779488734975,-0.046248259414195754,-4.624825941419576,2024,7,Q3,Medium
2024-07-25,AAPL,60,60-Day,0.28605103768646717,28.605103768646718,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.107411058895222,3.464005597241663,0.464005597241663,-0.06932984056054302,-6.932984056054302,2024,7,Q3,Medium
2024-07-26,AAPL,60,60-Day,0.2834727401235545,28.34727401235545,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.1952601610833917,3.8142127954421867,0.8142127954421867,-0.07380116488939799,-7.380116488939799,2024,7,Q3,Medium
2024-07-29,AAPL,60,60-Day,0.27969939697886087,27.969939697886087,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.2194555732263803,4.04734145438627,1.0473414543862702,-0.07380116488939799,-7.380116488939799,2024,7,Q3,Medium
2024-07-30,AAPL,60,60-Day,0.2789445286438662,27.894452864386622,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.2112829438105703,4.087051196778349,1.087051196778349,-0.07380116488939834,-7.380116488939834,2024,7,Q3,Medium
2024-07-31,AAPL,60,60-Day,0.27653526874783535,27.653526874783534,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.2828624844385803,4.423220276231204,1.4232202762312038,-0.0738011648893982,-7.380116488939819,2024,7,Q3,Medium
2024-08-01,AAPL,60,60-Day,0.2521345402227003,25.21345402227003,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.0869382940303527,5.177084987476427,2.1770849874764266,-0.07380116488939809,-7.380116488939809,2024,8,Q3,Medium
2024-08-02,AAPL,60,60-Day,0.25422445952188427,25.422445952188426,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.0586493879773262,4.981608847128726,1.9816088471287259,-0.07380116488939814,-7.380116488939814,2024,8,Q3,Medium
2024-08-05,AAPL,60,60-Day,0.2543325018850708,25.433250188507078,-0.021598316923022953,-2.159831692302295,-0.026713865001499897,-2.67138650014999,1.047589704726302,4.953436240773549,1.9534362407735486,-0.073801164889398,-7.3801164889398,2024,8,Q3,Medium
2024-08-06,AAPL,60,60-Day,0.2753123491006526,27.531234910065262,-0.023324550152701285,-2.3324550152701287,-0.03671349879424246,-3.671349879424246,0.5179264202660496,4.291824137533565,1.291824137533565,-0.10880680044953721,-10.88068004495372,2024,8,Q3,Medium
2024-08-07,AAPL,60,60-Day,0.2759657368542757,27.596573685427572,-0.023324550152701285,-2.3324550152701287,-0.03671349879424246,-3.671349879424246,0.5655785222165228,4.268840886766659,1.2688408867666592,-0.11749428846028746,-11.749428846028746,2024,8,Q3,Medium
2024-08-08,AAPL,60,60-Day,0.2761279000200212,27.612790002002118,-0.023324550152701285,-2.3324550152701287,-0.03671349879424246,-3.671349879424246,0.5130886411270106,4.209367605005092,1.2093676050050917,-0.11749428846028762,-11.749428846028762,2024,8,Q3,Medium
